Timestamp, LeftSensor (cm), RightSensor (cm)
6/9/2018 18:24:31,0,3
6/9/2018 18:24:42,0,3
6/9/2018 18:24:53,0,4
6/9/2018 18:25:04,0,4
6/9/2018 18:25:15,0,3
6/9/2018 18:25:26,0,4
6/9/2018 18:25:37,9,4
6/9/2018 18:25:47,9,3
6/9/2018 18:25:57,10,3
6/9/2018 18:26:07,0,3
6/9/2018 18:26:18,0,3
6/9/2018 18:26:29,0,3
6/9/2018 18:26:40,0,3
6/9/2018 18:26:51,0,3
6/9/2018 18:27:02,0,3
6/9/2018 18:27:14,0,3
6/9/2018 18:27:25,0,3
6/9/2018 18:27:36,0,3
6/9/2018 18:27:47,0,4
6/9/2018 18:27:58,0,3
6/9/2018 18:28:09,0,2
6/9/2018 18:28:20,4,1
6/9/2018 18:28:30,0,0
6/9/2018 18:28:41,0,1
6/9/2018 18:28:52,6,1
6/9/2018 18:29:02,0,1
6/9/2018 18:29:13,0,0
6/9/2018 18:29:24,6,1
6/9/2018 18:29:34,6,1
6/9/2018 18:29:44,5,1
6/9/2018 18:29:54,0,1
6/9/2018 18:30:05,0,1
6/9/2018 18:30:16,0,0
6/9/2018 18:30:27,0,1
6/9/2018 18:30:38,6,1
6/9/2018 18:30:48,0,1
6/9/2018 18:30:59,0,1
6/9/2018 18:31:10,6,1
6/9/2018 18:31:20,6,1
6/9/2018 18:31:30,0,1
6/9/2018 18:31:41,6,1
6/9/2018 18:31:51,6,1
6/9/2018 18:32:01,6,1
6/9/2018 18:32:11,0,1
6/9/2018 18:32:22,0,1
6/9/2018 18:32:33,0,1
6/9/2018 18:32:45,6,1
6/9/2018 18:32:55,0,1
6/9/2018 18:33:06,0,1
6/9/2018 18:33:17,0,1
6/9/2018 18:33:28,8,1
6/9/2018 18:33:38,0,1
6/9/2018 18:33:49,6,0
6/9/2018 18:33:59,7,1
6/9/2018 18:34:09,0,1
6/9/2018 18:34:20,0,1
6/9/2018 18:34:31,0,1
6/9/2018 18:34:42,0,1
6/9/2018 18:34:53,0,1
6/9/2018 18:35:04,0,1
6/9/2018 18:35:15,0,1
6/9/2018 18:35:26,0,1
6/9/2018 18:35:37,0,1
6/9/2018 18:35:48,0,2
6/9/2018 18:35:59,10538,1
6/9/2018 18:36:10,0,1
6/9/2018 18:36:21,0,1
6/9/2018 18:36:32,0,1
6/9/2018 18:36:43,0,1
6/9/2018 18:36:54,0,1
6/9/2018 18:37:05,0,1
6/9/2018 18:37:16,0,1
6/9/2018 18:37:27,0,1
6/9/2018 18:37:38,0,1
6/9/2018 18:37:49,0,1
6/9/2018 18:38:00,0,1
6/9/2018 18:38:11,0,1
6/9/2018 18:38:22,6,4
6/9/2018 18:38:32,13,76
6/9/2018 18:38:42,78,19
6/9/2018 18:38:52,0,0
6/9/2018 18:39:04,0,0
6/9/2018 18:39:16,0,0
6/9/2018 18:39:28,20,0
6/9/2018 18:39:39,18,29
6/9/2018 18:39:49,3,4
6/9/2018 18:39:59,6744,24
6/9/2018 18:40:10,31,37
6/9/2018 18:40:20,0,19
6/9/2018 18:40:31,0,20
6/9/2018 18:40:42,23,19
6/9/2018 18:40:52,18,16
6/9/2018 18:41:02,15,16
6/9/2018 18:41:12,0,0
6/9/2018 18:41:24,78,95
6/9/2018 18:41:34,85,76
6/9/2018 18:41:44,89,0
6/9/2018 18:41:54,25,95
6/9/2018 18:42:04,5,2
6/9/2018 18:42:14,5,2
6/9/2018 18:42:24,6,2
6/9/2018 18:42:34,5,2
6/9/2018 18:42:44,0,5958
6/9/2018 18:42:56,0,0
6/9/2018 18:43:08,14,8
6/9/2018 18:43:18,14,8
6/9/2018 18:43:28,14,8
6/9/2018 18:43:38,14,8
6/9/2018 18:43:48,22,0
6/9/2018 18:43:59,57,69
6/9/2018 18:44:09,25,37
6/9/2018 18:44:19,54,52
6/9/2018 18:44:29,14,18
6/9/2018 18:44:39,55,3
6/9/2018 18:44:49,61,3
6/9/2018 18:44:59,64,3
6/9/2018 18:45:09,63,3
6/9/2018 18:45:19,63,3
6/9/2018 18:45:29,61,2
6/9/2018 18:45:39,58,3
6/9/2018 18:45:49,3,3
6/9/2018 18:45:59,3,3
6/9/2018 18:46:09,7,6
6/9/2018 18:46:19,55,49
6/9/2018 18:46:29,63,2
6/9/2018 18:46:39,70,2
6/9/2018 18:46:50,69,1
6/9/2018 18:47:00,69,2
6/9/2018 18:47:10,69,2
6/9/2018 18:47:20,69,2
6/9/2018 18:47:30,70,2
6/9/2018 18:47:40,70,2
6/9/2018 18:47:50,70,4
6/9/2018 18:48:00,69,3
6/9/2018 18:48:10,5,3
6/9/2018 18:48:20,0,7
6/9/2018 18:48:31,0,13
6/9/2018 18:48:42,0,0
6/9/2018 18:48:54,30,32
6/9/2018 18:49:04,2,1
6/9/2018 18:49:14,2,1
6/9/2018 18:49:24,2,2
6/9/2018 18:49:34,2,1
6/9/2018 18:49:44,4,2
6/9/2018 18:49:54,3,1
6/9/2018 18:50:04,3,2
6/9/2018 18:50:14,12056,0
6/9/2018 18:50:26,0,0
6/9/2018 18:50:38,22,21
6/9/2018 18:50:48,84,78
6/9/2018 18:50:58,4,3
6/9/2018 18:51:08,4,3
6/9/2018 18:51:18,14,2
6/9/2018 18:51:28,3,3
6/9/2018 18:51:38,3,3
6/9/2018 18:51:48,3,3
6/9/2018 18:51:58,3,3
6/9/2018 18:52:08,3,3
6/9/2018 18:52:18,2,3
6/9/2018 18:52:28,3,2
6/9/2018 18:52:38,3,2
6/9/2018 18:52:48,3,2
6/9/2018 18:52:58,3,1
6/9/2018 18:53:08,3,1
6/9/2018 18:53:18,4,71
6/9/2018 18:53:28,79,78
6/9/2018 18:53:38,3,2
6/9/2018 18:53:48,2,2
6/9/2018 18:53:58,4,2
6/9/2018 18:54:09,3,2
6/9/2018 18:54:19,3,2
6/9/2018 18:54:29,17,15
6/9/2018 18:54:39,74,72
6/9/2018 18:54:49,84,60
6/9/2018 18:54:59,0,79
6/9/2018 18:55:10,4,3
6/9/2018 18:55:20,0,8
6/9/2018 18:55:31,3,3
6/9/2018 18:55:41,26,36
6/9/2018 18:55:51,34,30
6/9/2018 18:56:01,77,74
6/9/2018 18:56:11,84,83
6/9/2018 18:56:21,79,78
6/9/2018 18:56:31,75,74
6/9/2018 18:56:41,0,32
6/9/2018 18:56:52,0,32
6/9/2018 18:57:03,32,32
6/9/2018 18:57:13,0,0
6/9/2018 18:57:25,0,0
6/9/2018 18:57:37,0,0
6/9/2018 18:57:49,0,0
6/9/2018 18:58:01,0,0
6/9/2018 18:58:13,0,0
6/9/2018 18:58:25,0,0
6/9/2018 18:58:37,0,0
6/9/2018 18:58:49,0,0
6/9/2018 18:59:01,16,36
6/9/2018 18:59:12,28,19
6/9/2018 18:59:22,17,19
6/9/2018 18:59:32,29,19
6/9/2018 18:59:42,29,18
6/9/2018 18:59:52,28,19
6/9/2018 19:00:02,29,18
6/9/2018 19:00:12,29,18
6/9/2018 19:00:22,28,19
6/9/2018 19:00:32,28,19
6/9/2018 19:00:42,28,20
6/9/2018 19:00:52,28,20
6/9/2018 19:01:02,30,18
6/9/2018 19:01:12,29,19
6/9/2018 19:01:22,29,18
6/9/2018 19:01:32,30,17
6/9/2018 19:01:42,29,18
6/9/2018 19:01:52,30,17
6/9/2018 19:02:02,29,17
6/9/2018 19:02:12,29,18
6/9/2018 19:02:22,24,19
6/9/2018 19:02:32,24,19
6/9/2018 19:02:42,25,21
6/9/2018 19:02:52,29,18
6/9/2018 19:03:02,29,19
6/9/2018 19:03:12,30,18
6/9/2018 19:03:22,30,18
6/9/2018 19:03:32,30,18
6/9/2018 19:03:42,25,20
6/9/2018 19:03:52,29,18
6/9/2018 19:04:02,29,19
6/9/2018 19:04:12,27,19
6/9/2018 19:04:22,29,18
6/9/2018 19:04:33,31,16
6/9/2018 19:04:43,28,19
6/9/2018 19:04:53,28,19
6/9/2018 19:05:03,30,17
6/9/2018 19:05:13,25,23
6/9/2018 19:05:23,30,17
6/9/2018 19:05:33,25,18
6/9/2018 19:05:43,30,18
6/9/2018 19:05:53,25,17
6/9/2018 19:06:03,26,17
6/9/2018 19:06:13,56,17
6/9/2018 19:06:23,30,17
6/9/2018 19:06:33,28,19
6/9/2018 19:06:43,30,18
6/9/2018 19:06:53,29,19
6/9/2018 19:07:03,30,17
6/9/2018 19:07:13,25,17
6/9/2018 19:07:23,29,18
6/9/2018 19:07:33,29,18
6/9/2018 19:07:43,29,19
6/9/2018 19:07:53,29,19
6/9/2018 19:08:03,30,18
6/9/2018 19:08:13,27,20
6/9/2018 19:08:23,28,19
6/9/2018 19:08:33,30,18
6/9/2018 19:08:43,23,23
6/9/2018 19:08:53,57,18
6/9/2018 19:09:03,29,18
6/9/2018 19:09:13,30,17
6/9/2018 19:09:23,30,18
6/9/2018 19:09:33,28,19
6/9/2018 19:09:43,25,21
6/9/2018 19:09:53,29,18
6/9/2018 19:10:04,29,17
6/9/2018 19:10:14,26,20
6/9/2018 19:10:24,27,19
6/9/2018 19:10:34,25,21
6/9/2018 19:10:44,27,19
6/9/2018 19:10:54,28,18
6/9/2018 19:11:04,28,19
6/9/2018 19:11:14,29,18
6/9/2018 19:11:24,29,18
6/9/2018 19:11:34,30,18
6/9/2018 19:11:44,30,18
6/9/2018 19:11:54,30,18
6/9/2018 19:12:04,29,18
6/9/2018 19:12:14,29,19
6/9/2018 19:12:24,31,17
6/9/2018 19:12:34,28,18
6/9/2018 19:12:44,25,18
6/9/2018 19:12:54,30,18
6/9/2018 19:13:04,28,18
6/9/2018 19:13:14,25,17
6/9/2018 19:13:24,30,17
6/9/2018 19:13:34,29,18
6/9/2018 19:13:44,26,20
6/9/2018 19:13:54,29,18
6/9/2018 19:14:04,28,19
6/9/2018 19:14:14,17,19
6/9/2018 19:14:24,29,19
6/9/2018 19:14:34,30,17
6/9/2018 19:14:44,30,18
6/9/2018 19:14:54,28,19
6/9/2018 19:15:04,27,19
6/9/2018 19:15:14,27,20
6/9/2018 19:15:25,29,18
6/9/2018 19:15:35,28,19
6/9/2018 19:15:45,24,18
6/9/2018 19:15:55,29,18
6/9/2018 19:16:05,29,18
6/9/2018 19:16:15,27,19
6/9/2018 19:16:25,24,18
6/9/2018 19:16:35,24,18
6/9/2018 19:16:45,30,17
6/9/2018 19:16:55,30,18
6/9/2018 19:17:05,29,19
6/9/2018 19:17:15,28,18
6/9/2018 19:17:25,24,18
6/9/2018 19:17:35,24,19
6/9/2018 19:17:45,30,18
6/9/2018 19:17:55,34,18
6/9/2018 19:18:05,27,54
6/9/2018 19:18:15,55,19
6/9/2018 19:18:25,30,18
6/9/2018 19:18:35,27,18
6/9/2018 19:18:45,28,18
6/9/2018 19:18:55,30,18
6/9/2018 19:19:05,29,18
6/9/2018 19:19:15,30,18
6/9/2018 19:19:25,30,18
6/9/2018 19:19:35,30,18
6/9/2018 19:19:45,26,19
6/9/2018 19:19:55,29,19
6/9/2018 19:20:05,29,18
6/9/2018 19:20:15,27,18
6/9/2018 19:20:25,29,18
6/9/2018 19:20:35,29,18
6/9/2018 19:20:45,28,19
6/9/2018 19:20:56,28,19
6/9/2018 19:21:06,55,17
6/9/2018 19:21:16,55,17
6/9/2018 19:21:26,55,17
6/9/2018 19:21:36,30,17
6/9/2018 19:21:46,39,37
6/9/2018 19:21:56,57,55
6/9/2018 19:22:06,60,58
6/9/2018 19:22:16,6,2
6/9/2018 19:22:26,60,57
6/9/2018 19:22:36,0,325
6/9/2018 19:22:47,0,322
6/9/2018 19:22:58,99,94
6/9/2018 19:23:08,90,90
6/9/2018 19:23:18,0,321
6/9/2018 19:23:29,6,5
6/9/2018 19:23:39,57,54
6/9/2018 19:23:49,25,24
6/9/2018 19:23:59,50,48
6/9/2018 19:24:09,53,52
6/9/2018 19:24:19,18,17
6/9/2018 19:24:29,43,41
6/9/2018 19:24:39,83,79
6/9/2018 19:24:49,0,68
6/9/2018 19:25:00,76,73
6/9/2018 19:25:10,74,68
6/9/2018 19:25:20,76,74
6/9/2018 19:25:30,75,72
6/9/2018 19:25:41,67,65
6/9/2018 19:25:51,80,77
6/9/2018 19:26:01,0,0
6/9/2018 19:26:13,0,0
6/9/2018 19:26:25,0,7
6/9/2018 19:26:36,76,70
6/9/2018 19:26:46,0,0
6/9/2018 19:26:58,320,320
6/9/2018 19:27:08,320,322
6/9/2018 19:27:18,320,321
6/9/2018 19:27:28,321,320
6/9/2018 19:27:38,0,322
6/9/2018 19:27:49,13618,318
6/9/2018 19:28:00,320,319
6/9/2018 19:28:10,320,319
6/9/2018 19:28:20,320,320
6/9/2018 19:28:30,320,319
6/9/2018 19:28:40,319,320
6/9/2018 19:28:50,319,318
6/9/2018 19:29:00,319,318
6/9/2018 19:29:10,320,319
6/9/2018 19:29:20,320,320
6/9/2018 19:29:31,320,319
6/9/2018 19:29:41,320,319
6/9/2018 19:29:51,320,319
6/9/2018 19:30:01,320,319
6/9/2018 19:30:11,320,319
6/9/2018 19:30:21,320,319
6/9/2018 19:30:31,320,319
6/9/2018 19:30:41,320,318
6/9/2018 19:30:51,320,319
6/9/2018 19:31:01,320,319
6/9/2018 19:31:11,320,318
6/9/2018 19:31:21,320,319
6/9/2018 19:31:31,320,319
6/9/2018 19:31:41,320,319
6/9/2018 19:31:51,320,320
6/9/2018 19:32:02,320,320
6/9/2018 19:32:12,320,319
6/9/2018 19:32:22,320,319
6/9/2018 19:32:32,320,319
6/9/2018 19:32:42,319,320
6/9/2018 19:32:52,320,319
6/9/2018 19:33:02,321,319
6/9/2018 19:33:12,320,319
6/9/2018 19:33:22,320,319
6/9/2018 19:33:32,320,319
6/9/2018 19:33:42,320,319
6/9/2018 19:33:52,320,320
6/9/2018 19:34:02,320,319
6/9/2018 19:34:12,320,319
6/9/2018 19:34:22,319,319
6/9/2018 19:34:32,320,319
6/9/2018 19:34:43,320,319
6/9/2018 19:34:53,320,319
6/9/2018 19:35:03,320,319
6/9/2018 19:35:13,320,319
6/9/2018 19:35:23,320,319
6/9/2018 19:35:33,321,319
6/9/2018 19:35:43,320,319
6/9/2018 19:35:53,320,319
6/9/2018 19:36:03,321,319
6/9/2018 19:36:13,320,319
6/9/2018 19:36:23,320,319
6/9/2018 19:36:33,320,319
6/9/2018 19:36:43,320,319
6/9/2018 19:36:53,320,319
6/9/2018 19:37:03,321,319
6/9/2018 19:37:14,320,319
6/9/2018 19:37:24,320,319
6/9/2018 19:37:34,320,319
6/9/2018 19:37:44,320,319
6/9/2018 19:37:54,321,319
6/9/2018 19:38:04,0,319
6/9/2018 19:38:15,320,319
6/9/2018 19:38:25,320,319
6/9/2018 19:38:35,319,319
6/9/2018 19:38:45,320,319
6/9/2018 19:38:55,320,319
6/9/2018 19:39:05,320,320
6/9/2018 19:39:15,320,320
6/9/2018 19:39:25,320,320
6/9/2018 19:39:35,320,319
6/9/2018 19:39:46,320,319
6/9/2018 19:39:56,0,319
6/9/2018 19:40:07,321,319
6/9/2018 19:40:17,320,319
6/9/2018 19:40:27,320,320
6/9/2018 19:40:37,321,319
6/9/2018 19:40:47,320,319
6/9/2018 19:40:57,320,320
6/9/2018 19:41:07,320,319
6/9/2018 19:41:17,320,319
6/9/2018 19:41:27,320,320
6/9/2018 19:41:37,320,319
6/9/2018 19:41:47,321,319
6/9/2018 19:41:57,320,319
6/9/2018 19:42:07,320,320
6/9/2018 19:42:17,321,319
6/9/2018 19:42:28,320,320
6/9/2018 19:42:38,320,319
6/9/2018 19:42:48,320,320
6/9/2018 19:42:58,321,319
6/9/2018 19:43:08,320,319
6/9/2018 19:43:18,320,319
6/9/2018 19:43:28,320,320
6/9/2018 19:43:38,321,320
6/9/2018 19:43:48,320,319
6/9/2018 19:43:58,320,319
6/9/2018 19:44:08,321,319
6/9/2018 19:44:18,321,319
6/9/2018 19:44:28,320,319
6/9/2018 19:44:38,320,319
6/9/2018 19:44:49,320,319
6/9/2018 19:44:59,320,319
6/9/2018 19:45:09,321,320
6/9/2018 19:45:19,320,320
6/9/2018 19:45:29,321,320
6/9/2018 19:45:39,321,319
6/9/2018 19:45:49,320,320
6/9/2018 19:45:59,320,320
6/9/2018 19:46:09,320,319
6/9/2018 19:46:19,321,319
6/9/2018 19:46:29,321,319
6/9/2018 19:46:39,321,320
6/9/2018 19:46:49,320,320
6/9/2018 19:46:59,321,320
6/9/2018 19:47:09,321,320
6/9/2018 19:47:20,320,320
6/9/2018 19:47:30,320,320
6/9/2018 19:47:40,320,319
6/9/2018 19:47:50,320,320
6/9/2018 19:48:00,321,320
6/9/2018 19:48:10,321,319
6/9/2018 19:48:20,320,319
6/9/2018 19:48:30,321,320
6/9/2018 19:48:40,321,319
6/9/2018 19:48:50,320,320
6/9/2018 19:49:00,320,319
6/9/2018 19:49:10,320,319
6/9/2018 19:49:20,321,319
6/9/2018 19:49:30,320,320
6/9/2018 19:49:40,321,319
6/9/2018 19:49:51,321,320
6/9/2018 19:50:01,320,319
6/9/2018 19:50:11,321,319
6/9/2018 19:50:21,321,319
6/9/2018 19:50:31,321,320
6/9/2018 19:50:41,320,319
6/9/2018 19:50:51,321,319
6/9/2018 19:51:01,0,319
6/9/2018 19:51:12,320,319
6/9/2018 19:51:22,321,319
6/9/2018 19:51:32,321,320
6/9/2018 19:51:42,320,320
6/9/2018 19:51:52,320,319
6/9/2018 19:52:02,320,319
6/9/2018 19:52:13,0,320
6/9/2018 19:52:24,321,319
6/9/2018 19:52:34,320,320
6/9/2018 19:52:44,321,319
6/9/2018 19:52:54,320,320
6/9/2018 19:53:04,320,319
6/9/2018 19:53:14,321,319
6/9/2018 19:53:24,321,319
6/9/2018 19:53:34,320,319
6/9/2018 19:53:44,320,319
6/9/2018 19:53:54,321,320
6/9/2018 19:54:04,0,319
6/9/2018 19:54:15,320,320
6/9/2018 19:54:25,0,320
6/9/2018 19:54:36,320,319
6/9/2018 19:54:46,320,319
6/9/2018 19:54:57,321,319
6/9/2018 19:55:07,321,320
6/9/2018 19:55:17,321,320
6/9/2018 19:55:27,321,319
6/9/2018 19:55:37,321,320
6/9/2018 19:55:47,321,320
6/9/2018 19:55:57,0,319
6/9/2018 19:56:08,320,319
6/9/2018 19:56:18,0,320
6/9/2018 19:56:29,321,319
6/9/2018 19:56:39,321,319
6/9/2018 19:56:49,0,319
6/9/2018 19:57:00,321,319
6/9/2018 19:57:10,320,319
6/9/2018 19:57:20,320,319
6/9/2018 19:57:31,320,319
6/9/2018 19:57:41,321,320
6/9/2018 19:57:51,320,320
6/9/2018 19:58:01,321,319
6/9/2018 19:58:11,320,319
6/9/2018 19:58:21,320,319
6/9/2018 19:58:31,320,320
6/9/2018 19:58:41,320,319
6/9/2018 19:58:51,320,320
6/9/2018 19:59:01,320,320
6/9/2018 19:59:11,320,320
6/9/2018 19:59:21,321,319
6/9/2018 19:59:31,321,320
6/9/2018 19:59:41,320,319
6/9/2018 19:59:51,321,320
6/9/2018 20:00:02,321,319
6/9/2018 20:00:12,321,319
6/9/2018 20:00:22,321,320
6/9/2018 20:00:32,321,319
6/9/2018 20:00:42,321,320
6/9/2018 20:00:52,321,320
6/9/2018 20:01:02,320,319
6/9/2018 20:01:12,320,319
6/9/2018 20:01:22,321,319
6/9/2018 20:01:32,320,320
6/9/2018 20:01:42,321,319
6/9/2018 20:01:52,321,320
6/9/2018 20:02:02,321,320
6/9/2018 20:02:12,320,320
6/9/2018 20:02:23,320,319
6/9/2018 20:02:33,321,320
6/9/2018 20:02:43,321,319
6/9/2018 20:02:53,321,319
6/9/2018 20:03:03,321,319
6/9/2018 20:03:13,320,319
6/9/2018 20:03:23,320,320
6/9/2018 20:03:33,320,319
6/9/2018 20:03:43,321,319
6/9/2018 20:03:53,320,320
6/9/2018 20:04:03,321,319
6/9/2018 20:04:13,321,319
6/9/2018 20:04:23,0,320
6/9/2018 20:04:34,321,319
6/9/2018 20:04:44,0,319
6/9/2018 20:04:55,322,320
6/9/2018 20:05:06,320,319
6/9/2018 20:05:16,321,320
6/9/2018 20:05:26,321,320
6/9/2018 20:05:36,321,320
6/9/2018 20:05:46,321,319
6/9/2018 20:05:56,320,319
6/9/2018 20:06:06,321,320
6/9/2018 20:06:16,321,319
6/9/2018 20:06:26,321,319
6/9/2018 20:06:36,320,319
6/9/2018 20:06:46,321,319
6/9/2018 20:06:56,321,319
6/9/2018 20:07:06,321,320
6/9/2018 20:07:16,321,319
6/9/2018 20:07:27,320,319
6/9/2018 20:07:37,321,319
6/9/2018 20:07:47,320,320
6/9/2018 20:07:57,321,320
6/9/2018 20:08:07,320,320
6/9/2018 20:08:17,320,319
6/9/2018 20:08:27,321,320
6/9/2018 20:08:37,321,320
6/9/2018 20:08:47,321,319
6/9/2018 20:08:57,321,319
6/9/2018 20:09:07,321,320
6/9/2018 20:09:17,320,319
6/9/2018 20:09:27,0,320
6/9/2018 20:09:38,320,319
6/9/2018 20:09:48,321,320
6/9/2018 20:09:59,320,319
6/9/2018 20:10:09,321,319
6/9/2018 20:10:19,320,319
6/9/2018 20:10:29,321,320
6/9/2018 20:10:39,320,319
6/9/2018 20:10:49,321,319
6/9/2018 20:10:59,321,321
6/9/2018 20:11:09,321,320
6/9/2018 20:11:19,320,320
6/9/2018 20:11:29,321,320
6/9/2018 20:11:39,320,320
6/9/2018 20:11:49,321,320
6/9/2018 20:11:59,321,320
6/9/2018 20:12:09,321,320
6/9/2018 20:12:19,321,320
6/9/2018 20:12:30,321,320
6/9/2018 20:12:40,321,320
6/9/2018 20:12:50,321,320
6/9/2018 20:13:00,320,320
6/9/2018 20:13:10,321,319
6/9/2018 20:13:20,321,319
6/9/2018 20:13:30,320,319
6/9/2018 20:13:40,321,320
6/9/2018 20:13:50,321,320
6/9/2018 20:14:00,321,320
6/9/2018 20:14:10,321,320
6/9/2018 20:14:20,320,320
6/9/2018 20:14:30,320,320
6/9/2018 20:14:40,321,320
6/9/2018 20:14:50,321,320
6/9/2018 20:15:01,321,319
6/9/2018 20:15:11,321,320
6/9/2018 20:15:21,321,319
6/9/2018 20:15:31,321,320
6/9/2018 20:15:41,322,320
6/9/2018 20:15:51,321,320
6/9/2018 20:16:01,321,319
6/9/2018 20:16:11,321,320
6/9/2018 20:16:21,321,320
6/9/2018 20:16:31,320,320
6/9/2018 20:16:41,321,319
6/9/2018 20:16:51,321,320
6/9/2018 20:17:01,320,319
6/9/2018 20:17:11,321,319
6/9/2018 20:17:22,321,320
6/9/2018 20:17:32,321,319
6/9/2018 20:17:42,320,320
6/9/2018 20:17:52,321,319
6/9/2018 20:18:02,321,320
6/9/2018 20:18:12,321,320
6/9/2018 20:18:22,321,320
6/9/2018 20:18:32,321,319
6/9/2018 20:18:42,321,320
6/9/2018 20:18:52,320,321
6/9/2018 20:19:02,321,320
6/9/2018 20:19:12,320,320
6/9/2018 20:19:22,321,320
6/9/2018 20:19:32,320,320
6/9/2018 20:19:43,321,321
6/9/2018 20:19:53,321,321
6/9/2018 20:20:03,321,319
6/9/2018 20:20:13,322,319
6/9/2018 20:20:23,321,320
6/9/2018 20:20:33,321,320
6/9/2018 20:20:43,321,320
6/9/2018 20:20:53,320,319
6/9/2018 20:21:03,321,320
6/9/2018 20:21:13,321,320
6/9/2018 20:21:23,321,319
6/9/2018 20:21:33,321,320
6/9/2018 20:21:43,321,320
6/9/2018 20:21:53,321,320
6/9/2018 20:22:03,321,320
6/9/2018 20:22:14,320,320
6/9/2018 20:22:24,320,320
6/9/2018 20:22:34,321,320
6/9/2018 20:22:44,321,320
6/9/2018 20:22:54,321,320
6/9/2018 20:23:04,321,320
6/9/2018 20:23:14,321,320
6/9/2018 20:23:24,321,320
6/9/2018 20:23:34,321,320
6/9/2018 20:23:44,321,320
6/9/2018 20:23:54,321,320
6/9/2018 20:24:04,320,320
6/9/2018 20:24:14,320,319
6/9/2018 20:24:24,320,320
6/9/2018 20:24:34,321,321
6/9/2018 20:24:45,321,320
6/9/2018 20:24:55,321,321
6/9/2018 20:25:05,322,320
6/9/2018 20:25:15,322,320
6/9/2018 20:25:25,321,319
6/9/2018 20:25:35,321,320
6/9/2018 20:25:45,321,320
6/9/2018 20:25:55,321,320
6/9/2018 20:26:05,321,320
6/9/2018 20:26:15,322,320
6/9/2018 20:26:25,321,321
6/9/2018 20:26:35,321,320
6/9/2018 20:26:45,321,320
6/9/2018 20:26:55,321,321
6/9/2018 20:27:05,322,320
6/9/2018 20:27:16,322,320
6/9/2018 20:27:26,321,320
6/9/2018 20:27:36,321,321
6/9/2018 20:27:46,321,320
6/9/2018 20:27:56,321,321
6/9/2018 20:28:06,321,321
6/9/2018 20:28:16,321,320
6/9/2018 20:28:26,321,320
6/9/2018 20:28:36,321,320
6/9/2018 20:28:46,321,320
6/9/2018 20:28:56,321,320
6/9/2018 20:29:06,322,320
6/9/2018 20:29:16,321,320
6/9/2018 20:29:26,321,321
6/9/2018 20:29:37,321,320
6/9/2018 20:29:47,321,321
6/9/2018 20:29:57,321,320
6/9/2018 20:30:07,322,321
6/9/2018 20:30:17,321,320
6/9/2018 20:30:27,321,320
6/9/2018 20:30:37,321,320
6/9/2018 20:30:47,322,321
6/9/2018 20:30:57,321,320
6/9/2018 20:31:07,321,320
6/9/2018 20:31:17,321,320
6/9/2018 20:31:27,322,320
6/9/2018 20:31:37,321,320
6/9/2018 20:31:47,0,321
6/9/2018 20:31:58,321,320
6/9/2018 20:32:09,321,320
6/9/2018 20:32:19,322,320
6/9/2018 20:32:29,321,320
6/9/2018 20:32:39,322,320
6/9/2018 20:32:49,321,321
6/9/2018 20:32:59,321,320
6/9/2018 20:33:09,321,321
6/9/2018 20:33:19,321,320
6/9/2018 20:33:29,321,321
6/9/2018 20:33:39,321,321
6/9/2018 20:33:49,321,320
6/9/2018 20:33:59,321,321
6/9/2018 20:34:09,321,321
6/9/2018 20:34:19,322,321
6/9/2018 20:34:30,321,321
6/9/2018 20:34:40,322,320
6/9/2018 20:34:50,321,320
6/9/2018 20:35:00,321,320
6/9/2018 20:35:10,322,320
6/9/2018 20:35:20,321,320
6/9/2018 20:35:30,321,320
6/9/2018 20:35:40,322,320
6/9/2018 20:35:50,321,320
6/9/2018 20:36:00,322,321
6/9/2018 20:36:10,322,320
6/9/2018 20:36:20,322,320
6/9/2018 20:36:30,321,321
6/9/2018 20:36:40,321,320
6/9/2018 20:36:50,321,321
6/9/2018 20:37:01,322,320
6/9/2018 20:37:11,321,320
6/9/2018 20:37:21,322,321
6/9/2018 20:37:31,321,321
6/9/2018 20:37:41,321,321
6/9/2018 20:37:51,321,321
6/9/2018 20:38:01,322,320
6/9/2018 20:38:11,321,320
6/9/2018 20:38:21,321,320
6/9/2018 20:38:31,321,320
6/9/2018 20:38:41,322,321
6/9/2018 20:38:51,0,321
6/9/2018 20:39:02,321,320
6/9/2018 20:39:12,321,320
6/9/2018 20:39:22,322,321
6/9/2018 20:39:33,322,320
6/9/2018 20:39:43,322,320
6/9/2018 20:39:53,321,320
6/9/2018 20:40:03,321,321
6/9/2018 20:40:13,322,321
6/9/2018 20:40:23,321,321
6/9/2018 20:40:33,321,321
6/9/2018 20:40:43,322,321
6/9/2018 20:40:53,322,320
6/9/2018 20:41:03,322,321
6/9/2018 20:41:13,322,320
6/9/2018 20:41:23,321,322
6/9/2018 20:41:33,321,320
6/9/2018 20:41:43,322,321
6/9/2018 20:41:54,321,320
6/9/2018 20:42:04,322,320
6/9/2018 20:42:14,321,321
6/9/2018 20:42:24,321,321
6/9/2018 20:42:34,321,320
6/9/2018 20:42:44,321,320
6/9/2018 20:42:54,321,321
6/9/2018 20:43:04,322,320
6/9/2018 20:43:14,321,320
6/9/2018 20:43:24,321,321
6/9/2018 20:43:34,321,320
6/9/2018 20:43:44,321,321
6/9/2018 20:43:54,321,320
6/9/2018 20:44:04,322,321
